id,created_at,std_account_name,raw_vip_name,city,state,class_of_trade,on_off_premise,address,zip_code
ebc849b1-cb26-4b16-811c-2924060e610b,2025-05-18 19:50:41.054755+00,HENRY S LIQUOR STORE,,BORGER,TX,LIQUOR/PACKAGE STORE,OFF,324 WEATHERLY,79007
ebd4c927-d94c-4d72-8b1e-7534cceac70d,2025-05-18 19:50:41.054755+00,TEAM #041 BONAMIGO,,CERRITOS,CA,OTHER OFF PREMISE,OFF,17101 VALLEY VIEW AV,90703
ec30f934-262b-4a7e-b3e9-4137410cbfa7,2025-05-18 19:50:41.054755+00,Rose Finkelstein,,Austell,GA,NON-RETAIL,OFF,685 Hartman Road,30168
ec9a3b9c-af66-4b30-8f7a-91736f5559e2,2025-05-18 19:50:41.054755+00,KAPPY S FINE WINE & SPIRITS,,FITCHBURG,MA,LIQUOR/PACKAGE STORE,OFF,220 WHALON ST,01420
ecb5e00c-3099-4bec-b9ef-b8d396ba435e,2025-05-18 19:50:41.054755+00,MORI JAPANESE GRILL,,MCALLEN,TX,RESTAURANT,ON,2200 S 10TH STREET SPACE S25,78503
ecf62493-d5ad-4d3f-ab8c-ae69bc842c48,2025-05-18 19:50:41.054755+00,Verunihi LLC,,Pembroke,GA,LIQUOR/PACKAGE STORE,OFF,3991 Ga Hwy 67,31321
ed448f0c-5f37-40bf-95e8-1fe5f944e2c6,2025-05-18 19:50:41.054755+00,NYCWFF-JET TILA DINNER THURS.,,NEW YORK,NY,OTHER OFF PREMISE,OFF,20 SPRING STREET,10012
ed634cea-7a8f-44e7-bd56-0063677c6952,2025-05-18 19:50:41.054755+00,Jordan Mason,,Austell,GA,NON-RETAIL,OFF,685 Hartman Rd,30168
ed67068a-1b56-4e04-8392-8c9d04702c84,2025-05-18 19:50:41.054755+00,Thomas Feeney,,Austell,GA,NON-RETAIL,OFF,685 Hartman Road,30168
ede8f6bb-68f1-49da-b6b3-937b1a7a206d,2025-05-18 19:50:41.054755+00,FOUR DOGS FINE WINE & SPIRITS,,BASALT,CO,LIQUOR/PACKAGE STORE,OFF,350 REED ST STE 218,81621
ee1169ff-20b7-4141-b57d-59cc4b22e71c,2025-05-18 19:50:41.054755+00,Liquor Depot,,Glennville,GA,LIQUOR/PACKAGE STORE,OFF,903 N Veterans Blvd,30427
ee458fc8-58a9-44eb-921a-bbfeccf62042,2025-05-18 19:50:41.054755+00,LAFAYETTE & MARION,,MIAMI,FL,RESTAURANT,ON,1111 SW 1ST AVE,33131
ef8e502b-9a8f-4e90-a681-cf43f2e26067,2025-05-18 19:50:41.054755+00,DANNY S WINE AND SPIRITS,,SUDBURY,MA,LIQUOR/PACKAGE STORE,OFF,474 BOSTON POST ROAD,01776
efd85639-b9c7-4d1b-9c25-f6ade9b01c9f,2025-05-18 19:50:41.054755+00,Bullocks Wine & Spirits Whse,,Woodstock,GA,LIQUOR/PACKAGE STORE,OFF,1050 Buckhead Crossing,30189
f03d3418-9330-49d3-96a6-38efc7e9236b,2025-05-18 19:50:41.054755+00,Sake Ono,,Miami,FL,NON-RETAIL,OFF,1000 Brickell Ave STE 215,33131
f0773530-00e9-4347-8b19-8cd56ade051a,2025-05-18 19:50:41.054755+00,KAPPY S FINE WINE & SPIRITS,,MALDEN,MA,LIQUOR/PACKAGE STORE,OFF,325 BENNETT HWY,02148
f09d4dc5-56e0-4cf3-b1a4-efc2d37d897b,2025-05-18 19:50:41.054755+00,KAPPY S FINE WINE & SPIRITS,,DANVERS,MA,LIQUOR/PACKAGE STORE,OFF,158 ANDOVER ST,01923
f0a4d314-f22e-4243-b43b-da4830bafe0c,2025-05-18 19:50:41.054755+00,Out Of The Blue  Inc.,,Blue Ridge,GA,RESTAURANT,ON,647 E Main St,30513
f10d1489-c785-4cf7-9ac7-9ff825b66ef7,2025-05-18 19:50:41.054755+00,PINK STEAK,,WEST PALM BEACH,FL,RESTAURANT,ON,2777 S DIXIE HWY,33405
f138f6eb-2e1c-4061-9faa-cbef97caab41,2025-05-18 19:50:41.054755+00,ONE FISH RAW BAR,,CAMPBELL,CA,RESTAURANT,ON,193 E CAMPBELL AVE,95008
f15e934e-8af8-4ea2-a984-34ba9afa2791,2025-05-18 19:50:41.054755+00,TUSTIN WINE SPIRITS,,TUSTIN,CA,LIQUOR/PACKAGE STORE,OFF,14211 REDHILL AVE,92780
f19f7397-51e6-4efb-bd0c-143fab370332,2025-05-18 19:50:41.054755+00,Cumming Beverage Mart,,Cumming,GA,LIQUOR/PACKAGE STORE,OFF,1770 Buford Hwy Ste A,30041
f1b2fd07-2555-42fe-b3ea-cadf9405b76b,2025-05-18 19:50:41.054755+00,ARBARETUM AT NAPA VLLY DISTILL,,NAPA,CA,BAR/TAVERN,ON,1149 1ST STREET,94559
f1c5dd08-8aae-4512-8d4e-0a913febbe32,2025-05-18 19:50:41.054755+00,THE BINDERY  LTD,,DENVER,CO,RESTAURANT,ON,1817 CENTRAL STREET,80211
f1e768a3-bcb2-4579-b5c2-208917286254,2025-05-18 19:50:41.054755+00,YANN NURY NYC,,NEW YORK,NY,CONCESSIONAIRE,ON,598 BROADWAY,10012
f24b68af-1c45-4b8f-bcd1-b873ff1d7fb9,2025-05-18 19:50:41.054755+00,Rusty Barrel,,Marietta,GA,RESTAURANT,ON,138 Powers Ferry Rd SE,30067
f24dee08-724e-4433-b703-ff19c91ab815,2025-05-18 19:50:41.054755+00,CIRCA RESORT & CASINO,,LAS VEGAS,NV,GOLF/ COUNTRY CLUB,ON,8 FREMONT ST,89101
f26f302f-352f-4fa0-8812-579bd3fa8828,2025-05-18 19:50:41.054755+00,SPEC S 150 WINE MAIN,,DALLAS,TX,LIQUOR/PACKAGE STORE,OFF,9500 N CENT EXPRESSWAY STE 200,75231
f2752b6c-7f67-4cd7-be80-ab96a665aa69,2025-05-18 19:50:41.054755+00,SHOJOS DOJO INC,,MIAMI,FL,BAR/TAVERN,ON,4233 SW 75 AVE,33155
f28da20d-d4d6-4e7f-b047-fce9ee1a93ed,2025-05-18 19:50:41.054755+00,SPRINGS LIQUOR OUTLET,,COLORADO SPRINGS,CO,LIQUOR/PACKAGE STORE,OFF,6010 NORTH CAREFREE CIRCLE,80922
f35f462a-0f43-46b8-a7a6-c709662fdfb5,2025-05-18 19:50:41.054755+00,NIGHT ON EARTH,,LOS ANGELES,CA,BAR/TAVERN,ON,3256 CAHUENGA BLVD W,90068
f3fe30af-02c0-4a46-8266-47b24ae1d98f,2025-05-18 19:50:41.054755+00,FIDDLEHEAD BISTRO  THE,,SARANAC LAKE,NY,RESTAURANT,ON,33 BROADWAY,12983
f463f667-a6e0-4698-b5c1-c1e1aa5a8fb7,2025-05-18 19:50:41.054755+00,55TH STREET LIQUORS,,NEW YORK,NY,LIQUOR/PACKAGE STORE,OFF,50 WEST 55 ST,10019
f48cf3c7-4daa-40e0-ac2e-7586d6c018d4,2025-05-18 19:50:41.054755+00,ETARU HALLANDALE BEACH,,HALLANDALE,FL,RESTAURANT,ON,111 SURF RD,33009
f4b22dcc-c287-4458-a66d-4b7d4da44947,2025-05-18 19:50:41.054755+00,COOKS CHAPEL,,ANAHEIM,CA,CONCESSIONAIRE,ON,440 S ANAHEIM BLVD  UNIT 112,92805
f4fcee03-b29f-42e9-8631-d84b5a8b2b20,2025-05-18 19:50:41.054755+00,Perfecture Japanese Steakhouse,,Atlanta,GA,RESTAURANT,ON,2277 Peachtree Rd NE Ste A,30309
f5461b00-a2ac-4fe5-891f-437c00a26d0c,2025-05-18 19:50:41.054755+00,LIQUOR TOWN,,S HADLEY,MA,LIQUOR/PACKAGE STORE,OFF,506 GRANBY RD,01075
f56426c6-260d-4c96-a34d-0d9d00bfd20b,2025-05-18 19:50:41.054755+00,JJANGA STEAK & SUSHI,,LAS VEGAS,NV,RESTAURANT,ON,6125 S FORT APACHE RD #200,89148
f568090e-b331-4eab-a87c-c7a6ed079cae,2025-05-18 19:50:41.054755+00,SAMPLE REP SHASTA HAMILTON,,SYOSSET,NY,OTHER OFF PREMISE,OFF,W/HOUSE PICK-UP,11791
f65e5616-9f9d-4a32-bf68-08cd1c491d3c,2025-05-18 19:50:41.054755+00,JEFFREYS RESTAURANT & BAR,,AUSTIN,TX,RESTAURANT,ON,1204 W LYNN ST INCLUDING 1601,78703
f67ceb73-b604-4fcd-9cf0-c8038945ed98,2025-05-18 19:50:41.054755+00,KAPPY S FINE WINE & SPIRITS FA,,FALMOUTH,MA,LIQUOR/PACKAGE STORE,OFF,21 SPRING ST,02540
f734f901-aa71-49a2-bd09-3c4122b2db2f,2025-05-18 19:50:41.054755+00,ULTREIA,,DENVER,CO,RESTAURANT,ON,1701 WYNKOOP STREET SUITE 125,80202
f7474960-fde1-4382-9d3e-067bddc14c2e,2025-05-18 19:50:41.054755+00,K & L (WINE),,REDWOOD CITY,CA,LIQUOR/PACKAGE STORE,OFF,3005 EL CAMINO REAL,94061
f7d4f8b9-7064-482b-b91a-ab262a60c8d1,2025-05-18 19:50:41.054755+00,KA THAI NORTH DALLAS,,DALLAS,TX,RESTAURANT,ON,6859 ARAPAHO RD STE 601,75248
f82ca8ba-e852-42e2-9656-b6deae3364e6,2025-05-18 19:50:41.054755+00,VALLEY LIQUOR,,VENTURA,CA,LIQUOR/PACKAGE STORE,OFF,2973 LOMA VISTA RD,93003
f8c561bc-acfc-46f6-ac1b-2ca1353290f3,2025-05-18 19:50:41.054755+00,Beyond Water Wine & Spirits,,Lithia Springs,GA,LIQUOR/PACKAGE STORE,OFF,991 Thornton Rd,30122
f8e4af32-50ea-4dab-b105-d69bce6e43f3,2025-05-18 19:50:41.054755+00,BROKEN SOUND CLUB,,BOCA RATON,FL,GOLF/ COUNTRY CLUB,ON,2401 WILLOW SPRING DR.,33496
f92f0daa-ddce-47ad-bc3e-301c43302de1,2025-05-18 19:50:41.054755+00,Craft & Art,,Miami,FL,NON-RETAIL,OFF,1000 Brickell Ave STE 215,33131
f9483d8d-bf1f-4953-9ab4-cf1a6e0ba70c,2025-05-18 19:50:41.054755+00,RISTORANTE SANTUCCI,,WEST PALM BEACH,FL,RESTAURANT,ON,610 CLEMATIS ST,33401
f9d3b5ab-528e-4950-bf64-69d651576e33,2025-05-18 19:50:41.054755+00,Ridgewalk Bottle Shop,,Woodstock,GA,LIQUOR/PACKAGE STORE,OFF,311 Ridgewalk Parkway,30188
fa814dad-5d8a-4b0a-bbf8-a1e2ae4552ee,2025-05-18 19:50:41.054755+00,9783 UNCLASSIFIED ACCOUNT,,Sparks,NV,UNASSIGNED,,960 United Cir,89431
faee760a-4ef4-41f0-b0f0-011d26b4096f,2025-05-18 19:50:41.054755+00,THE GINGER PIG,,DENVER,CO,RESTAURANT,ON,4262 LOWELL BLVD,80211
fb0517b0-db06-4d67-a031-fbbb6a159817,2025-05-18 19:50:41.054755+00,J. R Crickets,,Union City,GA,RESTAURANT,ON,4550 Jonesboro Rd Ste C,30291
fb215ac4-558d-4ba9-9575-3fba8725b425,2025-05-18 19:50:41.054755+00,OUTER HEAVEN,,NEW YORK,NY,BAR/TAVERN,ON,191 CHRYSTIE ST,10002
fb530a00-7cff-4168-a263-a8dca2e4b592,2025-05-18 19:50:41.054755+00,Top Shot Package Store,,Fayetteville,GA,LIQUOR/PACKAGE STORE,OFF,320 Hwy 314,30214
fb7be291-fa42-4510-b5b2-505965f84b48,2025-05-18 19:50:41.054755+00,Church,,Atlanta,GA,RESTAURANT,ON,466 Edgewood Ave SE Bldg 466,30312
fb85f460-ca6e-4f5d-b0b2-460fbca78c54,2025-05-18 19:50:41.054755+00,Beer & Wine Package Store,,Atlanta,GA,LIQUOR/PACKAGE STORE,OFF,5039 Buford Hwy,30341
fbd2e36f-85ec-46dd-9029-9b03294769bd,2025-05-18 19:50:41.054755+00,BLIND RABBIT,,ANAHEIM,CA,BAR/TAVERN,ON,440 S ANAHEIM BLVD  UNIT 104,92805
fc53ccb5-cb96-43ae-8203-bd877a505e2d,2025-05-18 19:50:41.054755+00,AQUA,,NEW YORK,NY,RESTAURANT,ON,902 BROADWAY,10010
fc8070a0-b9ef-4f39-8b29-c430cb975169,2025-05-18 19:50:41.054755+00,NAPA CIGARS,,NAPA,CA,BAR/TAVERN,ON,1147 1ST ST,94559
fd67db6c-3a01-4366-8755-49f48b6f043d,2025-05-18 19:50:41.054755+00,Bottoms Up Beverages,,Johns Creek,GA,LIQUOR/PACKAGE STORE,OFF,11950 Jones Bridge Rd Ste 113,30005
fd6fee82-325a-47ed-a201-c5bf75481e0b,2025-05-18 19:50:41.054755+00,HOOCH,,ASPEN,CO,BAR/TAVERN,ON,301 E HOPKINS AVE SUITE 102,81611
fde7090d-c4e5-4678-a906-dcc821dd184f,2025-05-18 19:50:41.054755+00,LEE S LIQUOR #10 WARM SPRINGS,,LAS VEGAS,NV,LIQUOR/PACKAGE STORE,OFF,8785 W WARM SPRINGS RD,89148
fde741ed-185a-450b-bb3a-5fa05035226b,2025-05-18 19:50:41.054755+00,LOCKED BARREL,,SACRAMENTO,CA,BAR/TAVERN,ON,921 11TH STREET #A,95814
fe0543a1-1128-427f-85ad-a5d8e11ba971,2025-05-18 19:50:41.054755+00,Garrison Wood,,Austell,GA,NON-RETAIL,OFF,685 Hartman Rd,30168
fe652a8e-54bd-4030-9a49-7c026f6e6a9a,2025-05-18 19:50:41.054755+00,ASPEN PUBLIC HOUSE,,ASPEN,CO,RESTAURANT,ON,328 EAST HYMAN AVENUE,81611
fe70b0df-4e4c-4feb-84bf-5c288d4cd504,2025-05-18 19:50:41.054755+00,AZUL SPIRITS & WINE (ON),,MIAMI BEACH,FL,LIQUOR/PACKAGE STORE,OFF,1414 20TH STREET  #1412-1414,33139
fe98fca4-d271-44f7-9370-6acb917852a5,2025-05-18 19:50:41.054755+00,HUSH KELLER INC,,KELLER,TX,RESTAURANT,ON,211 S MAIN ST,76248
fef023f4-1e26-4cd4-8348-a97e359bd74e,2025-05-18 19:50:41.054755+00,SCHUMER S WINES & LIQUORS,,NEW YORK,NY,LIQUOR/PACKAGE STORE,OFF,59 E 54TH ST,10022
ff330793-9f36-4a17-9143-c2af0a729a87,2025-05-18 19:50:41.054755+00,SAKE ONO/PARK STREET IMP- SAMP,,DALLAS,TX,OTHER ON PREMISE,ON,5286 PO BX 660367,75266
ff423977-f0e7-4254-88a2-aff51cf20345,2025-05-18 19:50:41.054755+00,Q HOUSE,,DENVER,CO,RESTAURANT,ON,3421 E COLFAX AVE,80206
ff761e22-5bd8-49ce-b86b-3838a94b60e0,2025-05-18 19:50:41.054755+00,DRIFTWOOD DOWNTOWN,,AUSTIN,TX,BAR/TAVERN,ON,319 COLORADO STREET,78701
